X,Y,Z
517239.67,7703668.72,-1502.44
517008.05,7703911.35,-1484.92
516892.28,7704032.7,-1476.17
516776.5,7704154.06,-1467.43
516718.66,7704214.82,-1463.31
516660.82,7704275.59,-1459.18
516545.14,7704397.12,-1450.94
516306.63,7704649.28,-1432.02
520752.63,7699631.42,-1639.2
520563.34,7699906.14,-1639.2
520374.06,7700180.86,-1639.2
520182.13,7700453.72,-1639.2
519983.3,7700721.59,-1639.2
519777.93,7700984.49,-1639.2
519572.71,7701247.5,-1639.2
519520,7701312.09,-1639.2
519467.3,7701376.67,-1639.2
519355.12,7701499.54,-1639.2
519294.31,7701556.48,-1639.2
519233.5,7701613.43,-1639.2
519108.29,7701723.79,-1639.2
518863.77,7701950.73,-1639.2
518619.27,7702177.71,-1639.2
518380.91,7702411.12,-1639.2
518145.78,7702647.73,-1633.5
518030.37,7702768.17,-1626.31
517914.96,7702888.61,-1619.12
517857.74,7702949.26,-1614.4
517800.51,7703009.91,-1609.69
517686.05,7703131.2,-1600.27
517457.08,7703373.73,-1581.19
517228.04,7703616.2,-1562.14
516998.74,7703858.41,-1543.22
516884.16,7703979.6,-1533.76
516769.59,7704100.79,-1524.31
516712.53,7704161.68,-1519.82
516655.47,7704222.58,-1515.33
516541.35,7704344.36,-1506.35
516305.06,7704597.94,-1485.8
520677.35,7699559.24,-1763.79
520490.36,7699830.63,-1763.79
520303.37,7700102.02,-1763.79
520113.93,7700371.69,-1763.79
519917.78,7700636.51,-1763.79
519715.16,7700896.42,-1763.79
519512.28,7701156.13,-1763.79
519460.58,7701220.24,-1763.79
519408.88,7701284.35,-1763.79
519299.18,7701406.76,-1763.79
519240.6,7701464.47,-1763.79
519180.11,7701520.3,-1763.79
519057.05,7701629.95,-1763.79
518815.15,7701853.77,-1763.79
518573.51,7702077.88,-1763.79
518337.48,7702307.88,-1763.79
518104.98,7702541.4,-1758.91
517990.79,7702660.2,-1752.74
517876.6,7702779,-1746.58
517820.62,7702839.4,-1741.25
517764.63,7702899.79,-1735.92
517652.66,7703020.59,-1725.27
517428.79,7703262.24,-1703.39
517204.86,7703503.84,-1681.55
516980.64,7703745.15,-1659.8
516868.65,7703865.94,-1648.94
516756.66,7703986.74,-1638.08
516701.17,7704047.74,-1632.85
516645.67,7704108.73,-1627.62
516534.67,7704230.72,-1617.16
516302.62,7704486.71,-1593.34
520597.58,7699482.75,-1888.38
520413.1,7699750.5,-1888.38
520228.62,7700018.24,-1888.38
520041.92,7700284.41,-1888.38
519848.69,7700545.89,-1888.38
519649.08,7700802.53,-1888.38
519448.78,7701058.64,-1888.38
519398.13,7701122.17,-1888.38
519347.47,7701185.71,-1888.38
519240.41,7701307.54,-1888.38
519183.28,7701365.09,-1888.38
519124.22,7701420.78,-1888.38
519003.61,7701529.76,-1888.38
518764.57,7701750.13,-1888.38
518526.13,7701971.18,-1888.38
518292.59,7702197.38,-1888.38
518062.85,7702427.4,-1884.31
517949.87,7702544.27,-1879.18
517836.89,7702661.14,-1874.04
517782.26,7702721.26,-1868.1
517727.64,7702781.37,-1862.16
517618.38,7702901.61,-1850.27
517400.1,7703142.27,-1825.6
517181.76,7703382.89,-1800.95
516963.14,7703623.23,-1776.39
516853.97,7703743.56,-1764.12
516744.8,7703863.9,-1751.84
516690.87,7703924.82,-1745.88
516636.93,7703985.74,-1739.91
516529.05,7704107.59,-1727.97
516301.02,7704365.47,-1700.89
520514.05,7699402.67,-2012.98
520332.27,7699666.5,-2012.98
520150.49,7699930.33,-2012.98
519966.71,7700192.76,-2012.98
519776.62,7700450.64,-2012.98
519580.25,7700703.79,-2012.98
519382.72,7700956.03,-2012.98
519333.15,7701018.92,-2012.98
519283.57,7701081.8,-2012.98
519179.28,7701202.95,-2012.98
519123.73,7701260.35,-2012.98
519066.24,7701315.93,-2012.98
518948.35,7701424.27,-2012.98
518712.35,7701640.94,-2012.98
518477.39,7701858.75,-2012.98
518246.49,7702080.83,-2012.98
518019.61,7702306.99,-2009.72
517906.79,7702420.73,-2005.61
517796.05,7702536.42,-2001.5
517742.88,7702596.23,-1994.94
517689.7,7702656.03,-1988.39
