X,Y,Z
510368.33,7701742.7,-436.18
510738.61,7701680.75,-439.53
511108.89,7701618.8,-442.89
511479.17,7701556.85,-446.24
511849.45,7701494.9,-449.59
512219.73,7701432.94,-452.94
512590,7701370.99,-456.29
512960.28,7701309.04,-459.64
513330.56,7701247.09,-463
513700.84,7701185.14,-466.35
514071.12,7701123.19,-469.7
510403.08,7701792.17,-532.02
510770.64,7701734.12,-534.3
511138.2,7701676.07,-536.59
511505.76,7701618.02,-538.87
511873.32,7701559.97,-541.16
512240.88,7701501.92,-543.44
512608.44,7701443.87,-545.72
512976,7701385.83,-548.01
513343.56,7701327.78,-550.29
513711.12,7701269.73,-552.58
514078.68,7701211.68,-554.86
510441.3,7701846.67,-627.86
510805.86,7701792.82,-629.07
511170.42,7701738.97,-630.29
511534.98,7701685.13,-631.51
511899.54,7701631.28,-632.72
512264.1,7701577.43,-633.94
512628.66,7701523.59,-635.16
512993.22,7701469.74,-636.37
513357.78,7701415.89,-637.59
513722.34,7701362.04,-638.8
514086.9,7701308.2,-640.02
510462.81,7701877.37,-675.77
510825.67,7701825.83,-676.46
511188.54,7701774.29,-677.14
511551.4,7701722.75,-677.82
511914.27,7701671.21,-678.5
512277.13,7701619.68,-679.19
512640,7701568.14,-679.87
513002.87,7701516.6,-680.55
513365.73,7701465.06,-681.24
513728.6,7701413.52,-681.92
514091.46,7701361.98,-682.6
510486.48,7701911.22,-723.69
510847.48,7701862.18,-723.84
511208.47,7701813.13,-723.99
511569.47,7701764.09,-724.14
511930.47,7701715.04,-724.29
512291.46,7701666,-724.44
512652.46,7701616.95,-724.59
513013.45,7701567.91,-724.74
513374.45,7701518.86,-724.88
513735.44,7701469.82,-725.03
514096.44,7701420.77,-725.18
510512.77,7701948.84,-771.61
510871.68,7701902.52,-771.23
511230.6,7701856.19,-770.84
511589.51,7701809.87,-770.46
511948.42,7701763.54,-770.07
512307.34,7701717.22,-769.69
512666.25,7701670.89,-769.3
513025.17,7701624.57,-768.92
513384.08,7701578.24,-768.53
513742.99,7701531.92,-768.15
514101.91,7701485.59,-767.76
510542.1,7701990.86,-819.53
510898.69,7701947.52,-818.61
511255.27,7701904.18,-817.69
511611.86,7701860.84,-816.77
511968.44,7701817.49,-815.85
512325.03,7701774.15,-814.94
512681.61,7701730.81,-814.02
513038.19,7701687.47,-813.1
513394.78,7701644.13,-812.18
513751.36,7701600.78,-811.26
514107.95,7701557.44,-810.34
510574.77,7702037.7,-867.45
510928.75,7701997.63,-866
511282.74,7701957.56,-864.54
511636.72,7701917.48,-863.09
511990.71,7701877.41,-861.64
512344.7,7701837.34,-860.19
512698.68,7701797.27,-858.73
513052.67,7701757.2,-857.28
513406.65,7701717.13,-855.83
513760.64,7701677.06,-854.38
514114.62,7701636.98,-852.92
510610.48,7702088.94,-915.37
510961.62,7702052.4,-913.38
511312.76,7702015.86,-911.39
511663.9,7701979.32,-909.41
512015.04,7701942.78,-907.42
512366.17,7701906.24,-905.43
512717.31,7701869.71,-903.45
513068.45,7701833.17,-901.46
513419.59,7701796.63,-899.48
513770.73,7701760.09,-897.49
514121.87,7701723.55,-895.5
510648.8,7702143.94,-963.28
510996.88,7702111.16,-960.76
511344.96,7702078.38,-958.24
511693.04,7702045.6,-955.72
512041.12,7702012.82,-953.2
512389.21,7701980.04,-950.68
512737.29,7701947.26,-948.16
513085.37,7701914.48,-945.64
513433.45,7701881.7,-943.12
513781.53,7701848.92,-940.6
514129.61,7701816.14,-938.08
510689.29,7702202.09,-1011.2
511034.14,7702173.26,-1008.15
511378.99,7702144.42,-1005.1
511723.84,7702115.59,-1002.04
512068.68,7702086.76,-998.99
512413.53,7702057.92,-995.93
512758.38,7702029.09,-992.88
513103.22,7702000.26,-989.83
513448.07,7701971.42,-986.77
513792.92,7701942.59,-983.72
514137.76,7701913.75,-980.66
510775.07,7702325.31,-1107.04
511113.06,7702304.78,-1102.92
511451.05,7702284.25,-1098.8
511789.04,7702263.72,-1094.68
512127.03,7702243.19,-1090.55
512465.02,7702222.66,-1086.43
512803.01,7702202.13,-1082.31
513141,7702181.6,-1078.19
513478.99,7702161.07,-1074.07
513816.98,7702140.54,-1069.95
514154.97,7702120.02,-1065.82
510864.32,7702453.55,-1202.88
511195.17,7702441.62,-1197.69
511526.02,7702429.7,-1192.5
511856.88,7702417.78,-1187.31
512187.73,7702405.85,-1182.12
512518.58,7702393.93,-1176.93
512849.43,7702382,-1171.74
513180.28,7702370.08,-1166.55
513511.14,7702358.15,-1161.36
513841.99,7702346.23,-1156.17
514172.84,7702334.31,-1150.99
