X,Y,Z
513126.4,7708579.15,-1077.88
513315.17,7708788.1,-1076.6
513503.95,7708997.04,-1075.32
513692.72,7709205.99,-1074.03
513740.47,7709261.78,-1073.39
513788.22,7709317.56,-1072.75
513883.72,7709429.14,-1071.47
514074.72,7709652.28,-1068.91
514265.71,7709875.4,-1066.34
514456.7,7710098.53,-1063.78
514647.68,7710321.65,-1061.21
514838.67,7710544.77,-1058.65
508212.17,7705095.69,-1168.76
508657.31,7705364.08,-1168.76
509102.44,7705632.47,-1168.76
509547.57,7705900.86,-1168.76
509992.71,7706169.25,-1168.76
510438.36,7706437.92,-1168.76
510884.01,7706706.58,-1168.76
511103.85,7706843.7,-1168.76
511328.63,7706974.7,-1168.76
511560.17,7707097.31,-1168.76
511671.01,7707164.73,-1168.76
511723.45,7707202.13,-1168.76
511773.24,7707242.81,-1168.76
511821.9,7707288.9,-1168.76
511868.24,7707337.87,-1168.76
511958.25,7707439.1,-1168.76
512143.25,7707635.38,-1168.76
512328.26,7707831.66,-1168.76
512513.26,7708027.94,-1168.76
512698.16,7708224.35,-1168.76
512883.06,7708420.76,-1168.76
513075.35,7708626.73,-1165.86
513267.64,7708832.7,-1162.96
513459.94,7709038.67,-1160.06
513652.23,7709244.64,-1157.16
513701.68,7709298.98,-1155.7
513751.14,7709353.32,-1154.25
513850.05,7709462,-1151.35
514047.87,7709679.35,-1145.55
514245.69,7709896.68,-1139.74
514443.51,7710114.02,-1133.94
514641.33,7710331.36,-1128.13
514839.15,7710548.69,-1122.33
508155.71,7705148.02,-1258.37
508600.85,7705416.42,-1258.37
509045.98,7705684.81,-1258.37
509491.11,7705953.2,-1258.37
509936.25,7706221.59,-1258.37
510381.9,7706490.25,-1258.37
510827.55,7706758.92,-1258.37
511047.39,7706896.04,-1258.37
511272.17,7707027.04,-1258.37
511503.71,7707149.65,-1258.37
511614.55,7707217.06,-1258.37
511666.99,7707254.46,-1258.37
511716.78,7707295.15,-1258.37
511765.44,7707341.24,-1258.37
511811.77,7707390.21,-1258.37
511901.78,7707491.44,-1258.37
512086.78,7707687.73,-1258.37
512271.78,7707884.02,-1258.37
512456.78,7708080.3,-1258.37
512641.67,7708276.72,-1258.37
512826.55,7708473.14,-1258.37
513022.46,7708676.44,-1253.84
513218.37,7708879.73,-1249.32
513414.27,7709083.03,-1244.8
513610.18,7709286.33,-1240.28
513661.44,7709339.34,-1238.02
513712.69,7709392.34,-1235.75
513815.21,7709498.35,-1231.23
514020.23,7709710.38,-1222.19
514225.26,7709922.38,-1213.14
514430.28,7710134.39,-1204.09
514635.31,7710346.4,-1195.05
514840.33,7710558.41,-1186
508096.39,7705203.02,-1347.97
508541.52,7705471.41,-1347.97
508986.66,7705739.8,-1347.97
509431.79,7706008.19,-1347.97
509876.92,7706276.58,-1347.97
510322.57,7706545.25,-1347.97
510768.23,7706813.91,-1347.97
510988.07,7706951.03,-1347.97
511212.84,7707082.03,-1347.97
511444.37,7707204.65,-1347.97
511555.22,7707272.07,-1347.97
511607.66,7707309.46,-1347.97
511657.46,7707350.14,-1347.97
511706.13,7707396.22,-1347.97
511752.48,7707445.18,-1347.97
511842.51,7707546.38,-1347.97
512027.57,7707742.61,-1347.97
512212.63,7707938.85,-1347.97
512397.68,7708135.08,-1347.97
512582.65,7708331.43,-1347.97
512767.61,7708527.77,-1347.97
512967.26,7708728.78,-1341.83
513166.9,7708929.8,-1335.68
513366.55,7709130.81,-1329.54
513566.2,7709331.82,-1323.4
513619.37,7709383.63,-1320.33
513672.55,7709435.45,-1317.26
513778.9,7709539.08,-1311.11
513991.6,7709746.35,-1298.82
514204.3,7709953.6,-1286.54
514417,7710160.86,-1274.25
514629.69,7710368.11,-1261.97
514842.39,7710575.37,-1249.68
508065.47,7705231.67,-1392.77
508510.61,7705500.07,-1392.77
508955.74,7705768.46,-1392.77
509400.87,7706036.85,-1392.77
509846.01,7706305.24,-1392.77
510291.66,7706573.9,-1392.77
510737.31,7706842.57,-1392.77
510957.15,7706979.69,-1392.77
511181.93,7707110.69,-1392.77
511413.44,7707233.32,-1392.77
511524.29,7707300.73,-1392.77
511576.74,7707338.13,-1392.77
511626.54,7707378.8,-1392.77
511675.22,7707424.87,-1392.77
511721.59,7707473.81,-1392.77
511811.66,7707574.98,-1392.77
511996.77,7707771.16,-1392.77
512181.88,7707967.35,-1392.77
512367,7708163.53,-1392.77
512552.04,7708359.8,-1392.77
512737.07,7708556.08,-1392.77
512938.64,7708756.12,-1385.82
513140.22,7708956.15,-1378.86
513341.79,7709156.19,-1371.91
513543.36,7709356.22,-1364.96
513597.55,7709407.51,-1361.48
513651.73,7709458.79,-1358.01
513760.1,7709561.36,-1351.05
513976.85,7709766.5,-1337.14
514193.59,7709971.63,-1323.24
514410.33,7710176.76,-1309.33
514627.07,7710381.89,-1295.43
514843.81,7710587.01,-1281.52
508033.62,7705261.2,-1437.57
508478.76,7705529.59,-1437.57
508923.89,7705797.98,-1437.57
509369.03,7706066.37,-1437.57
509814.16,7706334.76,-1437.57
510259.81,7706603.43,-1437.57
510705.46,7706872.09,-1437.57
510925.31,7707009.2,-1437.57
511150.08,7707140.21,-1437.57
511381.58,7707262.86,-1437.57
511492.43,7707330.27,-1437.57
511544.88,7707367.66,-1437.57
511594.7,7707408.32,-1437.57
511643.39,7707454.37,-1437.57
511689.77,7707503.3,-1437.57
511779.89,7707604.43,-1437.57
511965.08,7707800.54,-1437.57
512150.27,7707996.65,-1437.57
512335.46,7708192.76,-1437.57
512520.6,7708388.94,-1437.57
512705.74,7708585.13,-1437.57
512909.28,7708784.31,-1429.81
513112.82,7708983.49,-1422.05
513316.35,7709182.68,-1414.28
513519.89,7709381.86,-1406.52
513575.13,7709432.66,-1402.64
513630.36,7709483.46,-1398.76
513740.83,7709585.06,-1390.99
513961.78,7709788.26,-1375.46
514182.71,7709991.45,-1359.94
514403.64,7710194.64,-1344.41
514624.58,7710397.83,-1328.88
514845.51,7710601.01,-1313.36
508000.77,7705291.65,-1482.37
508445.91,7705560.04,-1482.37
508891.05,7705828.43,-1482.37
509336.18,7706096.82,-1482.37
509781.31,7706365.21,-1482.37
510226.96,7706633.88,-1482.37
510672.61,7706902.54,-1482.37
510892.47,7707039.65,-1482.37
511117.23,7707170.66,-1482.37
511348.71,7707293.33,-1482.37
511459.56,7707360.74,-1482.37
511512.02,7707398.12,-1482.37
511561.85,7707438.77,-1482.37
511610.56,7707484.81,-1482.37
511656.97,7707533.71,-1482.37
511747.14,7707634.79,-1482.37
511932.43,7707830.8,-1482.37
512117.73,7708026.82,-1482.37
512303.02,7708222.83,-1482.37
512488.29,7708418.9,-1482.37
512673.56,7708614.96,-1482.37
512879.11,7708813.43,-1473.8
513084.65,7709011.9,-1465.23
513290.2,7709210.36,-1456.65
513495.75,7709408.83,-1448.08
513552.07,7709459.2,-1443.79
513608.4,7709509.56,-1439.51
513721.05,7709610.29,-1430.93
513946.36,7709811.76,-1413.78
514171.65,7710013.21,-1396.64
514396.94,7710214.65,-1379.49
514622.23,7710416.1,-1362.34
514847.52,7710617.55,-1345.2
507966.85,7705323.09,-1527.17
508411.99,7705591.48,-1527.17
508857.12,7705859.88,-1527.17
509302.25,7706128.27,-1527.17
509747.39,7706396.66,-1527.17
510193.04,7706665.32,-1527.17
510638.69,7706933.99,-1527.17
510858.55,7707071.09,-1527.17
511083.31,7707202.1,-1527.17
511314.76,7707324.8,-1527.17
511425.61,7707392.21,-1527.17
511478.08,7707429.58,-1527.17
511527.92,7707470.22,-1527.17
511576.66,7707516.23,-1527.17
511623.1,7707565.1,-1527.17
511713.34,7707666.12,-1527.17
511898.76,7707862.02,-1527.17
512084.18,7708057.92,-1527.17
512269.6,7708253.82,-1527.17
512455.03,7708449.73,-1527.17
512640.46,7708645.65,-1527.17
512848.07,7708843.54,-1517.79
513055.67,7709041.43,-1508.41
513263.27,7709239.33,-1499.02
513470.88,7709437.22,-1489.64
513528.34,7709487.21,-1484.95
513585.8,7709537.19,-1480.26
513700.72,7709637.17,-1470.87
513930.57,7709837.11,-1452.1
514160.39,7710037.03,-1433.34
514390.21,7710236.96,-1414.57
514620.04,7710436.88,-1395.8
514849.86,7710636.8,-1377.04
507931.8,7705355.58,-1571.97
508376.94,7705623.97,-1571.97
508822.08,7705892.36,-1571.97
509267.21,7706160.75,-1571.97
509712.34,7706429.14,-1571.97
510157.99,7706697.81,-1571.97
510603.64,7706966.47,-1571.97
510823.51,7707103.57,-1571.97
511048.26,7707234.59,-1571.97
511279.69,7707357.31,-1571.97
511390.54,7707424.72,-1571.97
511443.02,7707462.09,-1571.97
511492.88,7707502.71,-1571.97
511541.65,7707548.69,-1571.9
511588.12,7707597.53,-1571.83
511678.45,7707698.47,-1571.69
511864.02,7707894.23,-1571.41
512049.59,7708089.99,-1571.12
512235.15,7708285.74,-1570.84
512420.78,7708481.48,-1570.47
512606.41,7708677.22,-1570.1
512816.12,7708874.69,-1560.38
513025.83,7709072.16,-1550.65
513235.54,7709269.63,-1540.93
513445.25,7709467.1,-1531.21
513503.89,7709516.76,-1526.11
513562.53,7709566.43,-1521.01
513679.82,7709665.75,-1510.82
513914.39,7709864.39,-1490.42
514148.93,7710063.02,-1470.04
514383.47,7710261.64,-1449.65
514618.01,7710460.27,-1429.26
514852.55,7710658.89,-1408.87
507895.68,7705389.06,-1616.77
508340.82,7705657.45,-1616.77
508785.96,7705925.85,-1616.77
509231.09,7706194.24,-1616.77
509676.22,7706462.63,-1616.77
510121.87,7706731.29,-1616.77
510567.52,7706999.96,-1616.77
510787.4,7707137.04,-1616.77
511012.14,7707268.07,-1616.77
511243.53,7707390.83,-1616.77
511354.38,7707458.24,-1616.77
511406.87,7707495.59,-1616.77
511456.76,7707536.19,-1616.77
511505.56,7707582.14,-1616.63
511552.08,7707630.94,-1616.49
511642.5,7707731.79,-1616.21
511828.25,7707927.38,-1615.64
512013.99,7708122.98,-1615.07
512199.73,7708318.58,-1614.5
512385.59,7708514.11,-1613.77
512571.45,7708709.64,-1613.03
512783.31,7708906.83,-1602.96
512995.17,7709104.02,-1592.9
513207.03,7709301.21,-1582.84
513418.89,7709498.41,-1572.77
513478.76,7709547.8,-1567.27
513538.63,7709597.19,-1561.76
513658.36,7709695.97,-1550.76
513897.83,7709893.54,-1528.74
514137.27,7710091.08,-1506.74
514376.7,7710288.62,-1484.73
514616.13,7710486.16,-1462.72
514855.56,7710683.7,-1440.71
507820.51,7705458.75,-1706.38
508265.64,7705727.14,-1706.38
508710.78,7705995.53,-1706.38
509155.91,7706263.92,-1706.38
509601.04,7706532.31,-1706.38
510046.7,7706800.98,-1706.38
510492.35,7707069.64,-1706.38
510712.25,7707206.7,-1706.38
510936.96,7707337.76,-1706.38
511168.27,7707460.59,-1706.38
511279.13,7707528,-1706.38
511331.65,7707565.32,-1706.38
511381.58,7707605.88,-1706.38
511430.47,7707651.75,-1706.09
511477.09,7707700.45,-1705.81
511567.74,7707801.09,-1705.24
511753.9,7707996.3,-1704.1
511940.06,7708191.51,-1702.97
512126.22,7708386.72,-1701.83
512312.62,7708581.76,-1700.36
512499.02,7708776.79,-1698.89
512715.31,7708973.82,-1688.14
512931.61,7709170.85,-1677.39
513147.9,7709367.88,-1666.65
513364.2,7709564.91,-1655.9
513426.01,7709614.64,-1649.59
513487.83,7709664.38,-1643.27
513613.96,7709760.9,-1630.64
513863.71,7709956.9,-1605.38
514113.41,7710152.86,-1580.14
514363.1,7710348.81,-1554.89
514612.8,7710544.77,-1529.64
514862.5,7710740.73,-1504.39
507741.9,7705531.62,-1795.98
508187.03,7705800.01,-1795.98
508632.17,7706068.4,-1795.98
509077.3,7706336.79,-1795.98
509522.43,7706605.18,-1795.98
509968.08,7706873.85,-1795.98
510413.73,7707142.51,-1795.98
510633.66,7707279.55,-1795.98
510858.35,7707410.63,-1795.98
511089.56,7707533.56,-1795.98
511200.42,7707600.96,-1795.98
511252.97,7707638.26,-1795.98
511302.97,7707678.75,-1795.98
511351.96,7707724.53,-1795.55
511398.7,7707773.12,-1795.13
511489.62,7707873.5,-1794.27
511676.28,7708068.26,-1792.57
511862.93,7708263.01,-1790.86
512049.59,7708457.77,-1789.16
512236.63,7708652.22,-1786.95
512423.67,7708846.67,-1784.74
512644.55,7709043.99,-1773.31
512865.42,7709241.32,-1761.89
513086.3,7709438.64,-1750.46
513307.18,7709635.97,-1739.03
513371.59,7709685.65,-1731.9
513436,7709735.34,-1724.78
513567.79,7709831.08,-1710.53
513828.4,7710026.2,-1682.02
514088.92,7710221.26,-1653.53
514349.44,7710416.32,-1625.05
514609.96,7710611.39,-1596.56
514870.49,7710806.45,-1568.07
507660.42,7705607.15,-1885.58
508105.55,7705875.54,-1885.58
508550.69,7706143.93,-1885.58
508995.82,7706412.32,-1885.58
509440.95,7706680.71,-1885.58
509886.6,7706949.38,-1885.58
510332.25,7707218.04,-1885.58
510552.21,7707355.05,-1885.58
510776.87,7707486.16,-1885.58
511007.97,7707609.19,-1885.58
511118.83,7707676.59,-1885.58
511171.42,7707713.85,-1885.58
511221.49,7707754.28,-1885.58
511269.48,7707801.35,-1885.01
511317.47,7707848.42,-1884.44
511408.7,7707948.51,-1883.31
511595.92,7708142.75,-1881.04
511783.13,7708336.99,-1878.76
511970.34,7708531.23,-1876.49
512158.11,7708725.02,-1873.54
512345.88,7708918.8,-1870.6
512571.47,7709116.81,-1858.49
512797.05,7709314.81,-1846.38
513022.64,7709512.82,-1834.27
513248.23,7709710.82,-1822.16
513315.35,7709760.61,-1814.22
513382.47,7709810.4,-1806.29
513520.16,7709905.63,-1790.41
513792.1,7710100.44,-1758.66
514063.91,7710295.19,-1726.93
514335.73,7710489.93,-1695.2
514607.54,7710684.68,-1663.47
514879.36,7710879.42,-1631.74
507576.65,7705684.8,-1975.18
508021.78,7705953.19,-1975.18
508466.92,7706221.59,-1975.18
508912.05,7706489.98,-1975.18
509357.18,7706758.37,-1975.18
509802.83,7707027.03,-1975.18
510248.48,7707295.69,-1975.18
510468.47,7707432.67,-1975.18
510693.1,7707563.81,-1975.18
510924.08,7707686.96,-1975.18
511034.95,7707754.36,-1975.18
511087.58,7707791.58,-1975.18
511137.72,7707831.93,-1975.18
511185.85,7707878.87,-1974.47
511233.98,7707925.82,-1973.76
511325.54,7708025.6,-1972.34
511513.37,7708219.27,-1969.5
511701.19,7708412.95,-1966.66
511889.01,7708606.62,-1963.82
512077.58,7708799.69,-1960.14
512266.14,7708992.75,-1956.45
512496.54,7709191.74,-1943.66
512726.93,7709390.73,-1930.87
512957.33,7709589.72,-1918.08
513187.73,7709788.71,-1905.29
513257.66,7709838.72,-1896.54
513327.59,7709888.73,-1887.79
513471.37,7709983.68,-1870.3
513755,7710178.65,-1835.3
514038.48,7710373.53,-1800.33
514321.97,7710568.42,-1765.36
514605.45,7710763.3,-1730.39
514888.93,7710958.18,-1695.42
507491.16,7705764.05,-2064.79
507936.29,7706032.44,-2064.79
508381.43,7706300.83,-2064.79
508826.56,7706569.22,-2064.79
509271.7,7706837.61,-2064.79
509717.34,7707106.28,-2064.79
510162.99,7707374.94,-2064.79
510383.02,7707511.88,-2064.79
510607.61,7707643.06,-2064.79
510838.47,7707766.33,-2064.79
510949.33,7707833.72,-2064.79
511002.01,7707870.9,-2064.79
511052.23,7707911.18,-2064.79
511100.51,7707957.98,-2063.93
511148.78,7708004.79,-2063.08
511240.7,7708104.25,-2061.38
511429.18,7708297.32,-2057.97
511617.65,7708490.39,-2054.56
511806.12,7708683.46,-2051.15
511995.53,7708875.76,-2046.73
512184.94,7709068.06,-2042.31
512420.22,7709268.27,-2028.84
512655.5,7709468.47,-2015.36
512890.79,7709668.68,-2001.89
513126.07,7709868.89,-1988.42
513198.88,7709919.21,-1978.86
513271.69,7709969.53,-1969.3
513421.69,7710064.36,-1950.18
513717.31,7710259.83,-1911.94
514012.74,7710455.19,-1873.73
514308.17,7710650.56,-1835.52
514603.6,7710845.92,-1797.31
514899.03,7711041.29,-1759.1
507317.32,7705925.19,-2243.99
507762.45,7706193.59,-2243.99
508207.59,7706461.98,-2243.99
508652.72,7706730.37,-2243.99
509097.85,7706998.76,-2243.99
509543.5,7707267.42,-2243.99
509989.15,7707536.09,-2243.99
510209.24,7707672.96,-2243.99
510433.77,7707804.2,-2243.99
510664.36,7707927.74,-2243.99
510775.23,7707995.12,-2243.99
510828,7708032.21,-2243.99
510878.39,7708072.32,-2243.99
510926.97,7708118.85,-2242.85
510975.55,7708165.38,-2241.72
511068.22,7708264.13,-2239.44
511258.06,7708455.94,-2234.9
511447.9,7708647.75,-2230.35
511637.73,7708839.56,-2225.81
511828.91,7709030.25,-2219.91
512020.1,7709220.93,-2214.02
512265.28,7709423.96,-2199.19
512510.45,7709626.98,-2184.35
512755.63,7709830.01,-2169.51
513000.81,7710033.03,-2154.68
513078.28,7710085.84,-2143.49
513158.2,7710135.23,-2132.31
513320.87,7710230.08,-2109.95
513640.93,7710427.13,-2065.22
513960.73,7710624.03,-2020.53
514280.53,7710820.93,-1975.84
514600.32,7711017.84,-1931.15
514920.12,7711214.74,-1886.45
