X,Y,Z
515798.99,7705275.79,-727.28
516071.85,7705248.72,-726.74
516344.63,7705220.9,-726.34
516617.46,7705193.44,-726.86
516891.41,7705184.61,-730.08
517164.92,7705204.08,-737.05
517438.4,7705223.93,-743.46
517712,7705242,-748.43
517985.64,7705259.56,-752.48
518259.3,7705276.86,-755.92
518532.97,7705293.8,-758.53
518806.66,7705310.49,-760.56
519080.38,7705326.72,-761.5
519354.17,7705341.73,-759.63
519627.98,7705356.43,-757.03
508807.74,7704399.91,-793.38
509071.54,7704475.48,-791.79
509335.54,7704550.31,-790.29
509599.32,7704625.92,-788.92
509861.78,7704705.73,-787.78
509929.3,7704717.05,-787.61
509996.82,7704728.37,-787.44
510133.79,7704737.86,-787.1
510408.2,7704735.19,-787.02
510545.32,7704733.92,-787.31
510682.45,7704732.64,-787.6
510750.67,7704733.51,-787.89
510818.89,7704734.37,-788.17
510955.33,7704736.1,-788.73
511228.45,7704734.28,-791.2
511501.92,7704712.84,-795.02
511774.83,7704684.4,-799.81
512047.88,7704657.22,-807.49
512320.89,7704629.7,-814
512593.92,7704602.22,-816.15
512730.06,7704584.88,-814.26
512865.08,7704561.31,-812.38
512932.32,7704546.41,-809.69
512999.56,7704531.51,-807.01
513136.05,7704510.26,-801.63
513203.84,7704508.27,-797.54
513271.55,7704513.4,-793.45
513400.58,7704548.4,-785.28
513459.91,7704579.83,-781.85
513515.32,7704618.73,-778.43
513617.94,7704709.37,-771.58
513815.53,7704901.49,-773.05
514016.86,7705089.11,-784.41
514211.25,7705284.3,-797.45
514263.35,7705331.67,-798.07
514318.47,7705374.86,-798.69
514438.91,7705434.05,-799.93
514504.4,7705443.95,-799.06
514572.4,7705442.43,-798.18
514710.53,7705419.95,-796.43
514980.48,7705370.93,-793.71
515254.34,7705353.61,-790.11
515527.55,7705328.04,-788.38
515800.62,7705301.01,-787.73
516073.68,7705273.92,-787.22
516346.67,7705246.12,-786.83
516619.69,7705218.58,-787.33
516893.84,7705209.45,-790.42
517167.55,7705228.82,-797.11
517441.24,7705248.63,-803.27
517715.05,7705266.68,-808.04
517988.89,7705284.22,-811.93
518262.75,7705301.5,-815.23
518536.63,7705318.43,-817.73
518810.52,7705335.12,-819.68
519084.44,7705351.35,-820.59
519358.43,7705366.39,-818.79
519632.44,7705381.12,-816.29
508812.33,7704425.3,-853.59
509076.29,7704500.93,-852.08
509340.48,7704575.75,-850.64
509604.43,7704651.43,-849.32
509866.93,7704731.71,-848.24
509934.57,7704742.64,-848.09
510002.22,7704753.56,-847.95
510139.44,7704761.58,-847.66
510414.23,7704755.19,-847.71
510551.52,7704752.11,-848.05
510688.82,7704749.03,-848.39
510757.12,7704748.95,-848.67
510825.42,7704748.87,-848.95
510962.03,7704748.7,-849.5
511235.37,7704743.38,-851.87
511508.99,7704721.29,-855.53
511782.12,7704693.24,-860.12
512055.37,7704666.24,-867.49
512328.58,7704638.87,-873.72
512601.79,7704611.5,-875.77
512737.93,7704593.63,-873.96
512872.94,7704569.08,-872.14
512940.2,7704553.65,-869.56
513007.46,7704538.23,-866.98
513143.99,7704517.43,-861.81
513211.8,7704516.67,-857.88
513279.43,7704523.55,-853.95
513407.8,7704562.4,-846.09
513466.51,7704595.46,-842.8
513521.16,7704635.65,-839.51
513622.51,7704727.96,-832.92
513819.63,7704920.9,-834.25
514019.91,7705110.04,-845.08
514213.75,7705306.13,-857.51
514265.51,7705354.07,-858.11
514320.23,7705397.97,-858.7
514440.07,7705458.64,-859.9
514505.46,7705469.13,-859.05
514573.51,7705468.07,-858.21
514711.9,7705446.06,-856.52
514981.95,7705396.55,-853.92
515256,7705379.32,-850.46
515529.39,7705353.74,-848.8
515802.64,7705326.7,-848.19
516075.88,7705299.6,-847.69
516349.05,7705271.8,-847.33
516622.24,7705244.19,-847.8
516896.56,7705234.8,-850.76
517170.47,7705254.06,-857.17
517444.34,7705273.84,-863.07
517718.33,7705291.86,-867.65
517992.35,7705309.37,-871.37
518266.39,7705326.63,-874.54
518540.45,7705343.55,-876.94
518814.53,7705360.23,-878.8
519088.63,7705376.46,-879.67
519362.8,7705391.53,-877.95
519636.99,7705406.3,-875.56
508817.02,7704451.25,-913.81
509081.13,7704526.93,-912.36
509345.48,7704601.75,-910.99
509609.58,7704677.48,-909.73
509872.11,7704758.19,-908.69
509939.85,7704768.77,-908.57
510007.6,7704779.35,-908.45
510145.04,7704786.09,-908.21
510420.11,7704776.52,-908.4
510557.55,7704771.87,-908.79
510694.98,7704767.22,-909.19
510763.36,7704766.26,-909.46
510831.73,7704765.29,-909.73
510968.49,7704763.35,-910.27
511242.02,7704754.66,-912.54
511515.76,7704731.93,-916.04
511789.08,7704704.26,-920.44
512062.5,7704677.43,-927.49
512335.89,7704650.2,-933.44
512609.27,7704622.92,-935.4
512745.39,7704604.56,-933.65
512880.39,7704579.15,-931.91
512947.67,7704563.31,-929.43
513014.96,7704547.47,-926.95
513151.5,7704527.26,-921.99
513219.32,7704527.71,-918.22
513286.87,7704536.28,-914.45
513414.6,7704578.78,-906.91
513472.71,7704613.35,-903.75
513526.67,7704654.72,-900.59
513626.9,7704748.49,-894.27
513823.72,7704941.98,-895.45
514023.16,7705132.32,-905.74
514216.6,7705329.04,-917.58
514268.1,7705377.44,-918.15
514322.47,7705421.94,-918.72
514441.78,7705483.86,-919.86
514507.08,7705494.86,-919.05
514575.18,7705494.21,-918.23
514713.79,7705472.63,-916.61
514983.94,7705422.73,-914.13
515258.14,7705405.55,-910.82
515531.69,7705379.97,-909.23
515805.09,7705352.93,-908.64
516078.49,7705325.82,-908.17
516351.82,7705298.02,-907.82
516625.16,7705270.34,-908.27
516899.63,7705260.73,-911.1
517173.7,7705279.87,-917.23
517447.73,7705299.61,-922.88
517721.88,7705317.59,-927.25
517996.06,7705335.08,-930.82
518270.26,7705352.32,-933.85
518544.48,7705369.22,-936.14
518818.71,7705385.89,-937.93
519092.97,7705402.12,-938.76
519367.29,7705417.22,-937.11
519641.63,7705432.02,-934.82
508821.82,7704477.81,-974.03
509086.05,7704553.55,-972.65
509350.54,7704628.36,-971.34
509614.75,7704704.14,-970.13
509877.3,7704785.23,-969.15
509944.7,7704797.7,-969.05
510012.95,7704805.82,-968.96
510150.57,7704811.5,-968.76
510425.84,7704799.31,-969.09
510563.38,7704793.36,-969.53
510700.91,7704787.42,-969.98
510769.35,7704785.63,-970.24
510837.79,7704783.85,-970.51
510974.67,7704780.27,-971.05
511248.37,7704768.38,-973.21
511522.19,7704745.03,-976.55
511795.69,7704717.7,-980.75
512069.25,7704691.01,-987.48
512342.78,7704663.91,-993.16
512616.3,7704636.7,-995.02
512752.38,7704617.91,-993.35
512887.38,7704591.79,-991.67
512954.7,7704575.65,-989.29
513022.01,7704559.52,-986.92
513158.52,7704540.03,-982.17
513226.36,7704541.69,-978.56
513293.81,7704551.86,-974.95
513420.91,7704597.81,-967.72
513478.47,7704633.76,-964.7
513531.81,7704676.17,-961.67
513631.11,7704771.18,-955.62
513827.8,7704964.91,-956.65
514026.61,7705156.11,-966.41
514219.85,7705353.16,-977.65
514271.14,7705401.9,-978.19
514325.24,7705446.85,-978.73
514444.1,7705509.77,-979.82
514509.33,7705521.2,-979.04
514577.47,7705520.91,-978.26
514716.26,7705499.72,-976.7
514986.49,7705449.51,-974.33
515260.83,7705432.36,-971.17
515534.5,7705406.79,-969.66
515808.04,7705379.74,-969.09
516081.56,7705352.62,-968.64
516355.02,7705324.83,-968.31
516628.48,7705297.08,-968.74
516903.08,7705287.29,-971.44
517177.29,7705306.32,-977.3
517451.45,7705326.01,-982.68
517725.73,7705343.95,-986.86
518000.05,7705361.4,-990.26
518274.37,7705378.61,-993.15
518548.72,7705395.5,-995.34
518823.08,7705412.16,-997.05
519097.47,7705428.39,-997.84
519371.92,7705443.51,-996.27
519646.39,7705458.34,-994.08
508826.74,7704505.06,-1034.25
509091.06,7704580.84,-1032.93
509355.66,7704655.66,-1031.68
509619.96,7704731.47,-1030.54
509882.51,7704812.89,-1029.61
509949.97,7704825.2,-1029.54
510018.29,7704833.04,-1029.46
510156.03,7704837.88,-1029.31
510431.4,7704823.7,-1029.78
510568.99,7704816.76,-1030.27
510706.59,7704809.81,-1030.77
510775.08,7704807.28,-1031.03
510843.58,7704804.75,-1031.29
510980.56,7704799.69,-1031.82
511254.39,7704784.79,-1033.88
511528.27,7704760.82,-1037.06
511801.89,7704733.79,-1041.06
512075.57,7704707.23,-1047.48
512349.21,7704680.24,-1052.89
512622.83,7704653.08,-1054.65
512758.87,7704633.92,-1053.04
512893.88,7704607.24,-1051.43
512961.23,7704590.95,-1049.16
513028.57,7704574.65,-1046.89
513165.02,7704556.05,-1042.35
513232.86,7704558.88,-1038.9
513300.2,7704570.6,-1035.44
513426.69,7704619.75,-1028.54
513483.75,7704656.93,-1025.64
513536.55,7704700.25,-1022.75
513635.09,7704796.24,-1016.97
513831.87,7704989.88,-1017.85
514030.28,7705181.56,-1027.07
514223.53,7705378.61,-1037.71
514274.69,7705427.56,-1038.23
514328.58,7705472.8,-1038.75
514447.09,7705536.45,-1039.78
514512.27,7705548.21,-1039.03
514580.44,7705548.21,-1038.29
514719.37,7705527.37,-1036.79
514989.67,7705476.97,-1034.54
515264.11,7705459.82,-1031.53
515537.88,7705434.25,-1030.09
515811.51,7705407.19,-1029.55
516085.14,7705380.08,-1029.12
516358.7,7705352.3,-1028.8
516632.25,7705324.49,-1029.21
516906.95,7705314.56,-1031.78
517181.26,7705333.47,-1037.36
517455.53,7705353.1,-1042.49
517729.91,7705370.99,-1046.47
518004.33,7705388.41,-1049.71
518278.76,7705405.59,-1052.46
518553.2,7705422.45,-1054.55
518827.67,7705439.09,-1056.17
519102.15,7705455.32,-1056.93
519376.7,7705470.47,-1055.43
519651.27,7705485.33,-1053.35
508831.8,7704533.06,-1094.47
509096.18,7704608.88,-1093.22
509360.84,7704683.69,-1092.03
509625.21,7704759.54,-1090.94
509887.75,7704841.22,-1090.07
509955.23,7704853.42,-1090.02
510023.59,7704861.06,-1089.97
510161.41,7704865.33,-1089.87
510436.78,7704849.86,-1090.47
510574.38,7704842.23,-1091.01
510711.98,7704834.6,-1091.56
510780.52,7704831.41,-1091.81
510849.06,7704828.22,-1092.07
510986.13,7704821.84,-1092.59
511260.04,7704804.12,-1094.55
511533.95,7704779.56,-1097.57
511807.67,7704752.78,-1101.38
512081.42,7704726.32,-1107.47
512355.14,7704699.43,-1112.61
512628.83,7704672.31,-1114.28
512764.81,7704652.84,-1112.73
512899.84,7704625.77,-1111.19
512967.22,7704609.46,-1109.03
513034.59,7704593.15,-1106.86
513170.93,7704575.62,-1102.53
513238.78,7704579.6,-1099.24
513305.99,7704592.78,-1095.94
513431.9,7704644.88,-1089.35
513488.51,7704683.13,-1086.59
513540.86,7704727.19,-1083.83
513638.85,7704823.89,-1078.31
513835.93,7705017.07,-1079.05
514034.21,7705208.82,-1087.74
514227.7,7705405.51,-1097.78
514278.79,7705454.51,-1098.27
514332.56,7705499.9,-1098.76
514450.81,7705563.97,-1099.74
514515.96,7705575.97,-1099.03
514584.15,7705576.19,-1098.31
514723.18,7705555.64,-1096.88
514993.53,7705505.16,-1094.75
515268.03,7705487.98,-1091.88
515541.87,7705462.42,-1090.51
515815.57,7705435.36,-1090
516089.27,7705408.25,-1089.6
516362.89,7705380.47,-1089.29
516636.51,7705352.61,-1089.68
516911.27,7705342.59,-1092.13
517185.66,7705361.39,-1097.42
517459.99,7705380.94,-1102.29
517734.45,7705398.78,-1106.07
518008.93,7705416.16,-1109.15
518283.43,7705433.3,-1111.77
518557.95,7705450.14,-1113.75
518832.48,7705466.76,-1115.29
519107.03,7705482.98,-1116.01
519381.65,7705498.15,-1114.59
519656.28,7705513.05,-1112.61
508837.01,7704561.87,-1154.69
509101.41,7704637.71,-1153.5
509366.11,7704712.52,-1152.38
509630.5,7704788.4,-1151.35
509893.01,7704870.28,-1150.52
509960.5,7704882.43,-1150.5
510028.87,7704889.96,-1150.47
510166.71,7704893.94,-1150.42
510441.95,7704877.91,-1151.16
510579.51,7704869.96,-1151.75
510717.07,7704862,-1152.35
510785.64,7704858.23,-1152.6
510854.21,7704854.47,-1152.85
510991.35,7704846.93,-1153.36
511265.3,7704826.62,-1155.22
511539.19,7704801.47,-1158.08
511812.97,7704774.91,-1161.69
512086.77,7704748.54,-1167.47
512360.52,7704721.73,-1172.33
512634.25,7704694.62,-1173.9
512770.15,7704674.89,-1172.43
512905.22,7704647.63,-1170.96
512972.61,7704631.46,-1168.89
513040.01,7704615.29,-1166.83
513176.22,7704599.02,-1162.71
513244.05,7704604.13,-1159.57
513311.13,7704618.68,-1156.44
513436.48,7704673.44,-1150.17
513492.7,7704712.6,-1147.54
513544.7,7704757.23,-1144.91
513642.35,7704854.34,-1139.66
513839.98,7705046.66,-1140.24
514038.4,7705238.04,-1148.4
514232.37,7705433.98,-1157.85
514283.49,7705482.88,-1158.31
514337.23,7705528.22,-1158.78
514455.33,7705592.39,-1159.7
514520.47,7705604.52,-1159.02
514588.67,7705604.88,-1158.34
514727.75,7705584.57,-1156.98
514998.13,7705534.14,-1154.95
515272.66,7705516.91,-1152.24
515546.53,7705491.34,-1150.94
515820.27,7705464.29,-1150.46
516093.99,7705437.18,-1150.07
516367.65,7705409.41,-1149.78
516641.3,7705381.51,-1150.15
516916.08,7705371.45,-1152.47
517190.51,7705390.13,-1157.48
517464.88,7705409.6,-1162.1
517739.37,7705427.38,-1165.68
518013.89,7705444.71,-1168.6
518288.42,7705461.81,-1171.08
518562.97,7705478.62,-1172.95
518837.54,7705495.22,-1174.42
519112.12,7705511.42,-1175.1
519386.77,7705526.62,-1173.75
519661.43,7705541.56,-1171.88
508842.37,7704591.55,-1214.91
509106.76,7704667.4,-1213.79
509371.45,7704742.22,-1212.72
509635.83,7704818.11,-1211.75
509898.29,7704900.12,-1210.98
509965.76,7704912.28,-1210.98
510034.11,7704919.81,-1210.98
510171.91,7704923.79,-1210.97
510446.91,7704908.02,-1211.85
510584.37,7704900.11,-1212.49
510721.83,7704892.2,-1213.14
510790.42,7704887.95,-1213.39
510859.01,7704883.7,-1213.64
510996.19,7704875.21,-1214.13
511270.14,7704852.54,-1215.89
511543.98,7704826.82,-1218.59
511817.77,7704800.42,-1222
512091.56,7704774.1,-1227.46
512365.32,7704747.36,-1232.05
512639.04,7704720.25,-1233.53
512774.85,7704700.34,-1232.12
512909.96,7704673.08,-1230.72
512977.38,7704657.22,-1228.76
513044.8,7704641.36,-1226.8
513180.84,7704626.55,-1222.89
513248.64,7704632.77,-1219.91
513315.55,7704648.6,-1216.94
513440.39,7704705.72,-1210.98
513496.28,7704745.59,-1208.49
513548.03,7704790.62,-1206
513645.59,7704887.82,-1201.01
513844.02,7705078.85,-1201.44
514042.88,7705269.37,-1209.07
514237.61,7705464.14,-1217.91
514290.12,7705511.01,-1218.35
514342.63,7705557.87,-1218.79
514460.7,7705621.79,-1219.67
514525.86,7705633.94,-1219.02
514594.06,7705634.36,-1218.37
514733.13,7705614.22,-1217.07
515003.53,7705563.98,-1215.16
515278.05,7705546.65,-1212.6
515551.91,7705521.09,-1211.37
515825.64,7705494.05,-1210.91
516099.36,7705466.95,-1210.55
516373.01,7705439.18,-1210.28
516646.65,7705411.25,-1210.62
516921.42,7705401.2,-1212.81
517195.86,7705419.76,-1217.54
517470.23,7705439.14,-1221.9
517744.72,7705456.86,-1225.29
518019.23,7705474.12,-1228.04
518293.76,7705491.18,-1230.38
518568.31,7705507.95,-1232.16
518842.86,7705524.52,-1233.54
519117.44,7705540.72,-1234.18
519392.08,7705555.94,-1232.91
519666.73,7705570.91,-1231.14
508847.9,7704622.16,-1275.13
509112.24,7704698.02,-1274.07
509376.88,7704772.84,-1273.07
509641.21,7704848.74,-1272.16
509903.6,7704930.8,-1271.44
509971.02,7704943.03,-1271.46
510039.31,7704950.67,-1271.48
510177.02,7704954.97,-1271.53
510451.64,7704940.32,-1272.54
510588.94,7704932.86,-1273.23
510726.24,7704925.39,-1273.93
510794.84,7704920.77,-1274.17
510863.44,7704916.14,-1274.42
511000.63,7704906.89,-1274.91
511274.52,7704882.11,-1276.56
511548.28,7704855.84,-1279.1
511822.03,7704829.56,-1282.32
512095.78,7704803.27,-1287.46
512369.49,7704776.57,-1291.78
512643.16,7704749.42,-1293.15
512778.86,7704729.41,-1291.82
512914.02,7704702.36,-1290.48
512981.46,7704687,-1288.63
513048.89,7704671.63,-1286.78
513184.73,7704658.5,-1283.07
513252.48,7704665.82,-1280.25
513319.21,7704682.83,-1277.43
513443.58,7704741.97,-1271.8
513499.22,7704782.36,-1269.44
513550.83,7704827.58,-1267.08
513648.53,7704924.54,-1262.36
513848.04,7705113.82,-1262.64
514047.67,7705302.96,-1269.73
514243.43,7705496.12,-1277.98
514296.12,7705542.53,-1278.39
514348.81,7705588.94,-1278.8
514466.99,7705652.23,-1279.63
514532.19,7705664.27,-1279.01
514600.38,7705664.67,-1278.39
514739.39,7705644.64,-1277.16
515009.79,7705594.74,-1275.36
515284.24,7705577.28,-1272.95
515558.06,7705551.72,-1271.8
515831.74,7705524.69,-1271.36
516105.41,7705497.6,-1271.02
516379.02,7705469.84,-1270.77
516652.61,7705441.88,-1271.1
516927.34,7705431.91,-1273.15
517201.73,7705450.34,-1277.6
517476.06,7705469.62,-1281.71
517750.51,7705487.26,-1284.89
518024.98,7705504.47,-1287.49
518299.46,7705521.47,-1289.69
518573.96,7705538.2,-1291.36
518848.48,7705554.74,-1292.66
519123.01,7705570.92,-1293.27
519397.6,7705586.17,-1292.07
519672.2,7705601.17,-1290.4
508853.61,7704653.74,-1335.35
509117.86,7704729.6,-1334.36
509382.4,7704804.43,-1333.42
509646.64,7704880.32,-1332.56
509908.94,7704962.37,-1331.9
509976.27,7704974.73,-1331.94
510044.48,7704982.58,-1331.99
510182.03,7704987.55,-1332.08
510456.12,7704974.91,-1333.22
510593.21,7704968.32,-1333.97
510730.29,7704961.72,-1334.72
510798.88,7704956.83,-1334.96
510867.47,7704951.93,-1335.2
511004.65,7704942.14,-1335.68
511278.43,7704915.5,-1337.22
511552.05,7704888.7,-1339.61
511825.72,7704862.48,-1342.63
512099.38,7704836.19,-1347.44
512373,7704809.52,-1351.49
512646.58,7704782.31,-1352.78
512782.17,7704762.27,-1351.52
512917.38,7704735.67,-1350.26
512984.82,7704720.98,-1348.51
513052.26,7704706.29,-1346.76
513187.86,7704695.09,-1343.26
513255.54,7704703.47,-1340.6
513322.07,7704721.55,-1337.94
513446.02,7704782.38,-1332.62
513501.48,7704823.07,-1330.39
513553.09,7704868.29,-1328.15
513651.17,7704964.63,-1323.69
513852.04,7705151.69,-1323.87
514052.79,7705338.92,-1330.42
514249.88,7705529.98,-1338.08
514302.85,7705575.74,-1338.45
514355.82,7705621.5,-1338.83
514474.24,7705683.77,-1339.57
514539.51,7705695.57,-1338.99
514607.68,7705695.85,-1338.41
514746.55,7705675.87,-1337.25
515016.93,7705626.45,-1335.57
515291.28,7705608.82,-1333.31
515565.01,7705583.26,-1332.22
