514632.67,7698870.98,-1050.00
514632.48,7698869.60,-1050.00
514631.29,7698860.19,-1050.00
514626.11,7698819.60,-1050.00
514625.42,7698813.74,-1050.00
514620.65,7698769.60,-1050.00
514617.43,7698733.46,-1050.00
514616.01,7698719.60,-1050.00
514613.66,7698687.23,-1050.00
514612.13,7698669.60,-1050.00
514610.45,7698640.44,-1050.00
514608.92,7698619.60,-1050.00
514607.76,7698593.13,-1050.00
514606.33,7698569.60,-1050.00
514605.58,7698545.31,-1050.00
514604.32,7698519.60,-1050.00
514603.89,7698497.00,-1050.00
514602.84,7698469.60,-1050.00
514602.68,7698448.21,-1050.00
514601.89,7698419.60,-1050.00
514601.97,7698398.92,-1050.00
514601.47,7698369.60,-1050.00
514601.77,7698349.12,-1050.00
514601.58,7698319.60,-1050.00
514602.13,7698298.76,-1050.00
514602.26,7698269.60,-1050.00
514603.10,7698247.79,-1050.00
514603.55,7698219.60,-1050.00
514604.75,7698196.14,-1050.00
514605.48,7698169.60,-1050.00
514607.14,7698143.75,-1050.00
514608.11,7698119.60,-1050.00
514610.37,7698090.52,-1050.00
514611.49,7698069.60,-1050.00
514614.53,7698036.36,-1050.00
514615.66,7698019.60,-1050.00
514619.71,7697981.18,-1050.00
514620.65,7697969.60,-1050.00
514626.01,7697924.88,-1050.00
514626.51,7697919.60,-1050.00
514631.29,7697883.95,-1050.00
514633.24,7697869.60,-1050.00
514633.65,7697867.24,-1050.00
514640.81,7697819.60,-1050.00
514643.00,7697807.89,-1050.00
514649.28,7697769.60,-1050.00
514653.78,7697747.11,-1050.00
514658.66,7697719.60,-1050.00
514666.02,7697684.87,-1050.00
514668.92,7697669.60,-1050.00
514679.77,7697621.12,-1050.00
514680.07,7697619.60,-1050.00
514681.29,7697614.42,-1050.00
514691.97,7697569.60,-1050.00
514695.88,7697555.01,-1050.00
514704.67,7697519.60,-1050.00
514713.59,7697487.30,-1050.00
514718.14,7697469.60,-1050.00
514731.29,7697423.26,-1050.00
514732.34,7697419.60,-1050.00
514732.82,7697418.06,-1050.00
514747.13,7697369.60,-1050.00
514754.50,7697346.39,-1050.00
514762.55,7697319.60,-1050.00
514777.39,7697273.50,-1050.00
514778.58,7697269.60,-1050.00
514781.29,7697261.26,-1050.00
514795.06,7697219.60,-1050.00
514802.41,7697198.48,-1050.00
514812.02,7697169.60,-1050.00
514828.50,7697122.38,-1050.00
514829.43,7697119.60,-1050.00
514831.29,7697114.30,-1050.00
514847.19,7697069.60,-1050.00
514856.49,7697044.40,-1050.00
514865.29,7697019.60,-1050.00
514881.29,7696976.09,-1050.00
514883.72,7696969.60,-1050.00
514885.25,7696965.63,-1050.00
514902.40,7696919.60,-1050.00
514915.52,7696885.37,-1050.00
514921.35,7696869.60,-1050.00
514931.29,7696843.41,-1050.00
514940.52,7696819.60,-1050.00
514946.59,7696804.30,-1050.00
514959.89,7696769.60,-1050.00
514978.33,7696722.56,-1050.00
514979.45,7696719.60,-1050.00
514981.29,7696714.84,-1050.00
514999.19,7696669.60,-1050.00
515011.28,7696639.61,-1050.00
515019.08,7696619.60,-1050.00
515031.29,7696588.83,-1050.00
515039.12,7696569.60,-1050.00
515044.62,7696556.27,-1050.00
515059.29,7696519.60,-1050.00
515078.41,7696472.48,-1050.00
515079.54,7696469.60,-1050.00
515081.29,7696465.22,-1050.00
515099.96,7696419.60,-1050.00
515113.11,7696387.78,-1050.00
515120.40,7696369.60,-1050.00
515131.29,7696342.73,-1050.00
515140.93,7696319.60,-1050.00
515147.90,7696302.99,-1050.00
515161.52,7696269.60,-1050.00
515181.29,7696221.43,-1050.00
515182.06,7696219.60,-1050.00
515182.64,7696218.25,-1050.00
515202.73,7696169.60,-1050.00
515217.90,7696132.98,-1050.00
515223.30,7696119.60,-1050.00
515231.29,7696099.84,-1050.00
515243.89,7696069.60,-1050.00
515252.91,7696047.98,-1050.00
515264.44,7696019.60,-1050.00
515281.29,7695978.15,-1050.00
515284.88,7695969.60,-1050.00
515287.46,7695963.43,-1050.00
515305.36,7695919.60,-1050.00
515321.97,7695878.92,-1050.00
515325.67,7695869.60,-1050.00
515331.29,7695855.47,-1050.00
515346.00,7695819.60,-1050.00
515356.21,7695794.68,-1050.00
515366.23,7695769.60,-1050.00
515381.29,7695731.86,-1050.00
515386.34,7695719.60,-1050.00
515389.87,7695711.02,-1050.00
515406.49,7695669.60,-1050.00
515423.37,7695627.52,-1050.00
515426.47,7695619.60,-1050.00
515431.29,7695607.28,-1050.00
515446.50,7695569.60,-1050.00
515456.80,7695544.09,-1050.00
515466.44,7695519.60,-1050.00
515481.29,7695481.89,-1050.00
515486.29,7695469.60,-1050.00
515489.72,7695461.17,-1050.00
515506.18,7695419.60,-1050.00
515522.54,7695378.35,-1050.00
515525.89,7695369.60,-1050.00
515531.29,7695355.59,-1050.00
515545.60,7695319.60,-1050.00
515555.07,7695295.82,-1050.00
515565.08,7695269.60,-1050.00
515581.29,7695227.35,-1050.00
515584.36,7695219.60,-1050.00
515586.39,7695214.50,-1050.00
515603.22,7695169.60,-1050.00
515616.50,7695134.38,-1050.00
515621.57,7695119.60,-1050.00
515631.29,7695091.52,-1050.00
515639.14,7695069.60,-1050.00
515643.58,7695057.31,-1050.00
515655.23,7695019.60,-1050.00
515666.22,7694984.67,-1050.00
515669.68,7694969.60,-1050.00
515681.29,7694920.94,-1050.00
515681.62,7694919.60,-1050.00
515681.73,7694919.15,-1050.00
515687.98,7694869.60,-1050.00
515683.39,7694821.70,-1050.00
515683.77,7694819.60,-1050.00
515681.29,7694811.25,-1050.00
515670.44,7694780.45,-1050.00
515068.14,7695382.75,-1000.00
515081.29,7695409.07,-1000.00
515085.87,7695419.60,-1000.00
515086.10,7695424.42,-1000.00
515096.87,7695469.60,-1000.00
515098.59,7695502.30,-1000.00
515097.16,7695519.60,-1000.00
515094.48,7695556.41,-1000.00
515092.31,7695569.60,-1000.00
515085.06,7695615.83,-1000.00
515084.24,7695619.60,-1000.00
515081.29,7695633.68,-1000.00
515073.91,7695669.60,-1000.00
515072.09,7695678.80,-1000.00
515062.32,7695719.60,-1000.00
515056.54,7695744.35,-1000.00
515049.91,7695769.60,-1000.00
515039.07,7695811.82,-1000.00
515036.90,7695819.60,-1000.00
515031.29,7695840.14,-1000.00
515023.39,7695869.60,-1000.00
515020.58,7695880.31,-1000.00
515009.56,7695919.60,-1000.00
515001.32,7695949.57,-1000.00
514995.49,7695969.60,-1000.00
514981.29,7696019.36,-1000.00
514981.22,7696019.60,-1000.00
514981.20,7696019.69,-1000.00
514966.75,7696069.60,-1000.00
514960.99,7696089.90,-1000.00
514952.13,7696119.60,-1000.00
514940.09,7696160.80,-1000.00
514937.39,7696169.60,-1000.00
514931.29,7696189.88,-1000.00
514922.51,7696219.60,-1000.00
514918.95,7696231.94,-1000.00
514907.51,7696269.60,-1000.00
514897.49,7696303.40,-1000.00
514892.45,7696319.60,-1000.00
514881.29,7696356.27,-1000.00
514877.30,7696369.60,-1000.00
514875.65,7696375.24,-1000.00
514862.04,7696419.60,-1000.00
514853.84,7696447.05,-1000.00
514846.76,7696469.60,-1000.00
514831.56,7696519.33,-1000.00
514831.47,7696519.60,-1000.00
514831.29,7696520.19,-1000.00
514816.07,7696569.60,-1000.00
514809.59,7696591.30,-1000.00
514800.69,7696619.60,-1000.00
514787.28,7696663.61,-1000.00
514785.36,7696669.60,-1000.00
514781.29,7696682.72,-1000.00
514769.98,7696719.60,-1000.00
514765.22,7696735.67,-1000.00
514754.64,7696769.60,-1000.00
514743.19,7696807.70,-1000.00
514739.43,7696819.60,-1000.00
514731.29,7696846.32,-1000.00
514724.26,7696869.60,-1000.00
514721.41,7696879.48,-1000.00
514709.17,7696919.60,-1000.00
514700.08,7696950.81,-1000.00
514694.30,7696969.60,-1000.00
514681.29,7697014.02,-1000.00
514679.66,7697019.60,-1000.00
514679.05,7697021.84,-1000.00
514665.13,7697069.60,-1000.00
514659.03,7697091.86,-1000.00
514650.95,7697119.60,-1000.00
514639.58,7697161.31,-1000.00
514637.18,7697169.60,-1000.00
514631.29,7697191.42,-1000.00
514623.73,7697219.60,-1000.00
514621.26,7697229.63,-1000.00
514610.68,7697269.60,-1000.00
514604.16,7697296.73,-1000.00
514598.22,7697319.60,-1000.00
514588.10,7697362.79,-1000.00
514586.37,7697369.60,-1000.00
514581.29,7697391.99,-1000.00
514575.06,7697419.60,-1000.00
514573.54,7697427.35,-1000.00
514564.36,7697469.60,-1000.00
514560.49,7697490.40,-1000.00
514554.42,7697519.60,-1000.00
514548.72,7697552.17,-1000.00
514545.27,7697569.60,-1000.00
514538.24,7697612.65,-1000.00
514536.94,7697619.60,-1000.00
514531.29,7697656.98,-1000.00
514529.39,7697669.60,-1000.00
514529.15,7697671.74,-1000.00
514522.56,7697719.60,-1000.00
514521.61,7697729.28,-1000.00
514516.60,7697769.60,-1000.00
514515.25,7697785.64,-1000.00
514511.50,7697819.60,-1000.00
514510.00,7697840.88,-1000.00
514507.23,7697869.60,-1000.00
514505.81,7697895.08,-1000.00
514503.79,7697919.60,-1000.00
514502.59,7697948.30,-1000.00
514501.13,7697969.60,-1000.00
514500.26,7698000.63,-1000.00
514499.23,7698019.60,-1000.00
514498.75,7698052.14,-1000.00
514498.03,7698069.60,-1000.00
514497.97,7698102.92,-1000.00
514497.50,7698119.60,-1000.00
514497.84,7698153.05,-1000.00
514497.59,7698169.60,-1000.00
514498.30,7698202.59,-1000.00
514498.24,7698219.60,-1000.00
514499.27,7698251.62,-1000.00
514499.41,7698269.60,-1000.00
514500.70,7698300.19,-1000.00
514501.06,7698319.60,-1000.00
514502.54,7698348.35,-1000.00
514503.15,7698369.60,-1000.00
514504.75,7698396.14,-1000.00
514505.66,7698419.60,-1000.00
514507.31,7698443.57,-1000.00
514508.57,7698469.60,-1000.00
514510.21,7698490.68,-1000.00
514511.88,7698519.60,-1000.00
514513.44,7698537.45,-1000.00
514515.62,7698569.60,-1000.00
514517.01,7698583.88,-1000.00
514519.82,7698619.60,-1000.00
514520.93,7698629.96,-1000.00
514524.52,7698669.60,-1000.00
514525.24,7698675.65,-1000.00
514529.78,7698719.60,-1000.00
514529.95,7698720.94,-1000.00
514531.29,7698732.31,-1000.00
514535.17,7698765.72,-1000.00
514535.57,7698769.60,-1000.00
514536.16,7698774.47,-1000.00
514542.01,7698819.60,-1000.00
514543.73,7698832.04,-1000.00
514549.21,7698869.60,-1000.00
514552.55,7698890.86,-1000.00
514557.23,7698919.60,-1000.00
514560.93,7698939.96,-1000.00
514566.13,7698969.60,-1000.00
514568.65,7698982.23,-1000.00
514575.97,7699019.60,-1000.00
514576.92,7699023.97,-1000.00
514581.29,7699044.20,-1000.00
514585.76,7699065.13,-1000.00
514586.71,7699069.60,-1000.00
514595.13,7699105.76,-1000.00
514598.38,7699119.60,-1000.00
514605.00,7699145.89,-1000.00
514611.07,7699169.60,-1000.00
514622.35,7699210.66,-1000.00
514624.77,7699219.60,-1000.00
514631.29,7699241.80,-1000.00
514639.50,7699269.60,-1000.00
514643.36,7699281.67,-1000.00
514655.25,7699319.60,-1000.00
514667.42,7699355.73,-1000.00
514672.00,7699369.60,-1000.00
514681.29,7699395.94,-1000.00
514687.51,7699413.38,-1000.00
514689.83,7699419.60,-1000.00
514701.05,7699449.84,-1000.00
514708.74,7699469.60,-1000.00
514715.00,7699485.89,-1000.00
514728.57,7699519.60,-1000.00
514729.34,7699521.55,-1000.00
514731.29,7699526.24,-1000.00
514744.09,7699556.80,-1000.00
514749.72,7699569.60,-1000.00
514759.20,7699591.68,-1000.00
514771.77,7699619.60,-1000.00
514774.67,7699626.22,-1000.00
514781.29,7699640.63,-1000.00
514790.53,7699660.36,-1000.00
514795.06,7699669.60,-1000.00
514806.75,7699694.14,-1000.00
514819.40,7699719.60,-1000.00
514823.28,7699727.61,-1000.00
514831.29,7699743.55,-1000.00
514840.19,7699760.70,-1000.00
514844.97,7699769.60,-1000.00
514857.46,7699793.43,-1000.00
514871.64,7699819.60,-1000.00
514874.97,7699825.92,-1000.00
514881.29,7699837.49,-1000.00
514892.92,7699857.96,-1000.00
514899.73,7699869.60,-1000.00
514911.20,7699889.69,-1000.00
514928.77,7699919.60,-1000.00
514929.69,7699921.20,-1000.00
514931.29,7699923.91,-1000.00
514948.76,7699952.13,-1000.00
514959.82,7699969.60,-1000.00
514968.05,7699982.84,-1000.00
514981.29,7700003.61,-1000.00
514987.71,7700013.17,-1000.00
514992.12,7700019.60,-1000.00
515015.71,7700054.02,-1000.00
515026.34,7700069.60,-1000.00
515028.35,7700072.54,-1000.00
515031.29,7700076.75,-1000.00
515049.51,7700101.38,-1000.00
515063.31,7700119.60,-1000.00
515071.00,7700129.89,-1000.00
515081.29,7700143.26,-1000.00
515093.13,7700157.76,-1000.00
515103.07,7700169.60,-1000.00
515115.87,7700185.02,-1000.00
515131.29,7700203.02,-1000.00
515139.20,7700211.69,-1000.00
