x,y,z
7592.134798921841,9014.579084227948,-1254.37
7595.11878953845,9186.024194394438,-1248.21
7595.847109523071,9271.789175884556,-1245.14
7596.568358439883,9357.54708630686,-1242.06
7598.024998409128,9529.077049287094,-1235.92
7600.5917960248335,9872.14404631537,-1223.7
7603.094954030232,10215.203972275835,-1211.52
7605.640538442502,10558.278040371924,-1199.44
7606.460782308684,10729.793861216533,-1193.41
7607.288097242672,10901.302610993329,-1187.37
7605.562756696574,10986.904957923774,-1184.54
7603.837416150476,11072.507304854218,-1181.71
7600.386735058288,11243.697856579482,-1176.05
7594.736951876606,11592.520702806616,-1163.01
7261.300749208091,4755.554732988572,-1327.72
7323.179663629726,5091.607230747477,-1327.72
7385.051506983549,5427.652657438573,-1327.72
7443.260537210826,5764.3344802327365,-1327.72
7492.5883062664,6102.430516589271,-1327.72
7533.621712778655,6441.650852727893,-1327.72
7575.977408971728,6780.69441217122,-1327.72
7583.196969207645,6865.724002608903,-1327.72
7590.423600511371,6950.746521978774,-1327.72
7594.58845945256,7121.123900905671,-1327.72
7590.600377206669,7206.44340512364,-1327.72
7586.605223892962,7291.755838273797,-1327.72
7574.909677732139,7462.352420302865,-1327.72
7563.016141672579,7803.842569209094,-1327.72
7551.11553454521,8145.311504911891,-1327.72
7548.775011099482,8487.006714784666,-1327.72
7549.510402151918,8828.666569318382,-1322.43
7552.734809074129,8999.475283381806,-1315.75
7555.966287064148,9170.29106851304,-1309.07
7556.927952286562,9255.723709815997,-1305.74
7557.896688576788,9341.163422186768,-1302.41
7559.83416115724,9512.042846928309,-1295.75
7563.369695063171,9853.80169641139,-1282.52
7566.834518290987,10195.574688030096,-1269.32
7570.242772976308,10537.33353751318,-1256.24
7571.621631199618,10708.20589118691,-1249.7
7573.014631558559,10879.078244860637,-1243.16
7572.116605946452,10964.404820146417,-1240.1
7571.225651402154,11049.724324364386,-1237.04
7569.429600177944,11220.377474935947,-1230.92
7567.145645274708,11568.945762721856,-1216.82
7219.574378050274,4756.438616465055,-1390.02
7281.1987340306805,5091.133469204082,-1390.02
7342.82309001109,5425.8141798074885,-1390.02
7400.869485678693,5761.13128651396,-1390.02
7450.112401920524,6097.841393579371,-1390.02
7491.082168822471,6435.682871494679,-1390.02
7533.155022303072,6773.368785918127,-1390.02
7540.65035418365,6858.037751897404,-1390.02
7548.1315439286045,6942.706717876682,-1390.02
7552.961083244107,7112.3628478867695,-1390.02
7549.135635557886,7197.335869781958,-1390.02
7545.317258939482,7282.301820609331,-1390.02
7533.706565592398,7452.205437992836,-1390.02
7521.742318854722,7792.309657607942,-1390.02
7509.693219303303,8132.399735087423,-1390.02
7507.2042034335245,8472.716086736886,-1390.02
7508.130513316879,8812.997083047288,-1384.32
7511.55291013782,8983.112832465147,-1377.13
7514.968235890956,9153.23565295082,-1369.93
7516.191530622404,9238.321811930997,-1366.35
7517.414825353859,9323.407970911174,-1362.76
7519.854343748953,9493.573217803716,-1355.59
7524.443466758854,9833.924924792236,-1341.34
7528.940665887203,10174.269560712944,-1327.13
7533.303514727122,10514.621267701466,-1313.03
7535.269271578822,10684.79358566182,-1306.0
7537.249170566141,10854.965903622176,-1298.96
7537.1501756167745,10939.974280856422,-1295.67
7537.058251735223,11024.989729158482,-1292.37
7536.867332904301,11195.027696830412,-1285.79
7537.793642787656,11543.284857632598,-1270.63
7176.023671396993,4757.350784212786,-1452.31
